,Member No_,Total_Lifetime_Spending,Correct_Category_Member,Num_of_Win,Num_of_Drop,Number_of_purchases,Discount_code_usage_count,Avg_Days_Between_Transactions,Gender,Age_Group,Store_No.,Purchase_Type,Customer_Type,churn
4360,205765367,51640000,Silver,1,0,3,3,442.6666667,Female,35-44 Years,HCM,For Self,Individual,0
4361,205834215,20362000,Silver,1,0,2,0,73.33333333,Male,25-34 Years,HCM,For Self,Individual,1
4362,211584480,20170000,Silver,1,0,2,0,10.0,Female,35-44 Years,HCM,For Self,Individual,1
4363,211646215,61049500,Gold,1,0,2,0,4.5,Female,45-54 Years,HCM,For Self,Individual,1
4364,211656960,33041000,Silver,1,0,7,6,49.71428571,Female,35-44 Years,HCM,For Self,Individual,1
4365,211873052,22500000,Silver,1,0,2,0,100.5,Female,25-34 Years,HCM,For Self,Individual,1
4367,212267128,23240000,Silver,1,0,2,0,28.5,Female,25-34 Years,HCM,For Self,Individual,1
4368,212278845,27960000,Silver,1,0,3,6,56.66666667,Female,25-34 Years,HCM,Gift to Others,Individual,1
4369,212295754,25662400,Silver,1,0,2,5,178.5,Unknown,25-34 Years,HCM,For Self,Individual,1
4370,2123281105,24427000,Silver,1,0,5,5,91.16666667,Female,25-34 Years,HCM,For Self,Individual,0
4371,212339050,72506000,Silver,2,1,6,5,230.1666667,Unknown,35-44 Years,HCM,For Self,Individual,1
4372,212361597,32396000,Silver,1,0,5,0,4.0,Female,25-34 Years,HCM,For Self,Unknown,1
4373,212571463,25387000,Silver,1,0,3,3,74.66666667,Male,25-34 Years,HCM,For Self,Individual,0
4374,212571726,34590000,Silver,1,0,3,0,36.33333333,Female,Unknown,HN,For Self,Individual,1
4375,212702473,30209000,Silver,1,0,3,1,76.0,Female,25-34 Years,HCM,For Self,Individual,1
4376,212902236,23861000,Silver,1,0,3,1,166.6666667,Female,25-34 Years,HCM,For Self,Individual,0
4378,215030937,41520000,Silver,1,0,10,6,144.0,Female,25-34 Years,HCM,For Self,Individual,0
4379,215064447,55601000,Gold,2,0,3,0,83.0,Female,Unknown,HCM,For Self,Individual,1
4380,215065401,23829000,Silver,1,0,3,11,531.0,Female,25-34 Years,HCM,For Self,Individual,0
4381,215087430,85472000,Silver,2,1,9,21,136.6666667,Female,25-34 Years,HCM,For Self,Individual,0
4382,215125345,29540000,Silver,1,0,3,0,6.666666667,Male,Unknown,HCM,Gift to Others,Individual,1
4383,215127404,23985000,Silver,1,0,2,0,1.0,Female,Unknown,HCM,For Self,Individual,1
4384,215169498,27263750,Silver,1,0,7,0,35.25,Female,25-34 Years,HN,For Self,Individual,1
4385,215207416,19786000,Silver,1,0,2,0,141.0,Female,25-34 Years,HCM,For Self,Individual,0
4386,215209537,71881000,Silver,2,1,15,13,142.1333333,Female,35-44 Years,HCM,For Self,Individual,0
4387,215337067,56636200,Silver,1,0,13,4,72.38461538,Male,25-34 Years,HCM,For Self,Individual,1
4388,215340852,21222000,Silver,1,0,2,0,8.0,Female,25-34 Years,HCM,For Self,Individual,1
4389,215348546,32897000,Silver,1,0,3,3,82.0,Female,18-24 Years,HCM,For Self,Individual,1
4390,215407360,20110000,Silver,1,0,2,0,17.5,Female,25-34 Years,HN,Gift to Others,Unknown,1
4391,215531336,39552000,Silver,1,0,3,0,252.0,Female,18-24 Years,HCM,For Self,Individual,1
4392,215568408,43536000,Silver,1,0,2,0,295.0,Female,25-34 Years,HCM,For Self,Individual,1
4393,21597695,21709000,Silver,1,0,2,0,38.5,Male,25-34 Years,HCM,Unknown,Unknown,1
4394,218083506,21697200,Silver,1,0,2,3,61.0,Female,25-34 Years,HCM,For Self,Individual,1
4395,220994599,35974000,Silver,1,0,2,5,88.0,Unknown,25-34 Years,HCM,For Self,Unknown,1
4396,221123049,21452000,Silver,1,0,3,2,5.0,Female,25-34 Years,HCM,Unknown,Unknown,1
4397,221256621,39470000,Silver,1,0,5,0,169.4,Female,18-24 Years,HCM,For Self,Individual,1
4398,221334489,38676000,Silver,1,0,4,0,10.0,Female,25-34 Years,HCM,For Self,Individual,1
4399,221367322,24096000,Silver,1,0,6,4,13.16666667,Female,Unknown,HCM,Unknown,Individual,1
4400,221373355,25330000,Silver,1,0,4,0,48.0,Female,25-34 Years,HCM,For Self,Individual,1
4401,221404702,25850000,Silver,1,0,3,0,97.33333333,Female,25-34 Years,HCM,For Self,Individual,1
4402,221417762,20818000,Silver,1,0,4,0,90.75,Female,25-34 Years,HCM,For Self,Individual,1
4403,2.22E+11,46034000,Silver,1,0,7,0,367.5555556,Female,25-34 Years,HN,For Self,Individual,1
4404,225033419,71383500,Gold,1,0,3,0,1.0,Female,45-54 Years,HCM,For Self,Individual,1
4405,225219684,29922000,Silver,1,0,4,0,55.25,Female,35-44 Years,HCM,For Self,Individual,1
4406,225221242,51750000,Silver,1,0,7,0,216.0,Female,35-44 Years,HCM,For Self,Individual,0
4407,225258781,66726000,Silver,1,0,13,1,60.15384615,Female,25-34 Years,HCM,For Self,Individual,1
4408,225266972,41770000,Silver,1,0,3,0,36.0,Female,35-44 Years,HCM,For Self,Company,1
4409,225297964,20508000,Silver,1,0,2,0,4.0,Female,25-34 Years,HCM,For Self,Individual,1
4410,225425444,55222000,Bronze,1,1,11,2,149.9090909,Female,25-34 Years,HCM,For Self,Individual,0
4411,225451321,48627000,Silver,1,0,4,8,167.75,Female,25-34 Years,HCM,For Self,Individual,0
4412,225507768,25929500,Silver,1,0,2,0,14.5,Female,25-34 Years,HCM,For Self,Individual,1
4413,225536988,33375000,Silver,1,0,9,9,163.3333333,Male,25-34 Years,HCM,Gift to Others,Individual,0
4414,225561497,28765000,Silver,1,0,3,0,101.0,Female,18-24 Years,HCM,For Self,Individual,1
4415,22556347,35705000,Silver,1,0,2,0,10.5,Female,25-34 Years,HCM,For Self,Individual,1
4416,225564942,20872000,Silver,1,0,2,4,39.0,Female,18-24 Years,HCM,For Self,Individual,0
4417,225590496,72737000,Bronze,2,2,19,1,100.35,Female,18-24 Years,HCM,For Self,Individual,0
4418,225619702,32270000,Silver,1,0,2,0,9.5,Female,25-34 Years,HCM,For Self,Individual,1
4420,225752845,41580000,Silver,1,0,3,24,376.0,Female,18-24 Years,HCM,For Self,Individual,0
4421,225920728,19806600,Silver,1,0,2,0,25.0,Female,Unknown,HCM,For Self,Individual,1
4422,22857393,183564000,Gold,1,0,5,0,313.4,Female,35-44 Years,HCM,For Self,Individual,1
4423,230600454,25660000,Silver,1,0,2,0,23.5,Female,Unknown,HCM,For Self,Individual,1
4424,230757658,38750000,Silver,1,0,2,0,14.5,Female,25-34 Years,HCM,For Self,Individual,1
4425,230807740,21326000,Silver,1,0,3,3,54.66666667,Unknown,25-34 Years,HCM,Unknown,Unknown,1
4426,230885575,36422000,Gold,1,0,2,0,1.0,Female,35-44 Years,HN,For Self,Individual,1
4427,230914179,30780000,Silver,1,0,2,0,18.5,Female,25-34 Years,HCM,For Self,Individual,1
4428,230991945,22920000,Silver,1,0,3,0,38.66666667,Female,25-34 Years,HCM,For Self,Individual,1
4429,2.31E+11,21537000,Silver,1,0,3,0,15.66666667,Female,25-34 Years,HCM,For Self,Individual,1
4431,231302415,26398000,Silver,1,0,3,8,335.6666667,Female,Unknown,HCM,For Self,Individual,0
4432,23732288,86483000,Gold,3,1,6,3,372.5,Female,35-44 Years,HCM,For Self,Individual,0
4433,240036797,22170000,Silver,1,0,2,0,4.0,Female,Unknown,HCM,For Self,Individual,1
4434,240291906,52088000,Silver,1,0,15,37,134.3333333,Female,Unknown,HCM,For Self,Individual,0
4435,240298781,39043000,Silver,2,1,3,7,503.3333333,Unknown,45-54 Years,HCM,Unknown,Individual,0
4436,240666219,92776000,Silver,1,0,11,21,186.2727273,Female,25-34 Years,HCM,For Self,Individual,0
4437,240736428,40940000,Silver,1,0,3,14,521.6666667,Male,35-44 Years,HCM,Gift to Others,Individual,0
4438,240768767,25600000,Silver,1,0,3,0,185.0,Female,35-44 Years,HCM,For Self,Individual,1
4439,240813829,40696000,Silver,1,0,5,0,86.6,Female,35-44 Years,HCM,For Self,Individual,1
4440,240838569,28131000,Silver,1,0,5,4,70.2,Female,25-34 Years,HN,For Self,Individual,1
4441,241109887,58946000,Gold,1,0,5,0,60.0,Female,Unknown,HCM,Unknown,Individual,1
4442,241110193,18840000,Silver,1,0,2,0,159.0,Female,25-34 Years,HCM,Gift to Others,Individual,1
4443,241151726,43650000,Silver,2,1,2,0,157.6666667,Female,Unknown,HCM,For Self,Individual,1
4444,241232981,31160000,Silver,1,0,8,0,28.5,Female,25-34 Years,HCM,Unknown,Individual,1
4445,241289650,20422000,Silver,1,0,4,1,51.5,Male,25-34 Years,HCM,For Self,Individual,1
4446,241331663,46331000,Silver,1,0,6,8,104.2857143,Female,25-34 Years,HCM,For Self,Individual,0
4447,241396480,29460000,Silver,1,0,2,0,399.0,Female,25-34 Years,HCM,For Self,Individual,1
4448,241424958,33078000,Silver,1,0,2,0,11.5,Male,25-34 Years,HCM,Gift to Others,Individual,1
4449,241439495,45920000,Silver,1,0,8,0,200.25,Female,25-34 Years,HCM,For Self,Individual,1
4450,241497077,56520000,Silver,2,1,7,0,128.875,Female,25-34 Years,HCM,For Self,Individual,1
4451,241506182,36745000,Silver,1,0,4,0,30.5,Female,25-34 Years,HCM,For Self,Individual,1
4452,241584248,24883000,Silver,1,0,5,0,28.2,Female,25-34 Years,HCM,For Self,Individual,1
4453,241688789,28178000,Silver,1,0,5,4,391.8,Female,18-24 Years,HCM,For Self,Individual,0
4454,241716388,33811000,Silver,1,0,5,0,124.6,Female,18-24 Years,HCM,For Self,Individual,1
4455,241731385,51201000,Silver,2,1,3,0,369.6666667,Female,Unknown,HCM,For Self,Individual,1
4456,241805540,23192500,Silver,1,0,3,0,104.3333333,Female,18-24 Years,HCM,For Self,Individual,1
4457,241826279,25740000,Silver,1,0,2,0,20.0,Female,18-24 Years,HCM,For Self,Individual,1
4458,241866413,71330000,Silver,1,0,4,9,384.5,Female,25-34 Years,HN,For Self,Individual,0
4459,241873723,24850000,Silver,1,0,2,0,15.0,Female,Unknown,HCM,For Self,Individual,1
4460,241920606,45700000,Silver,2,1,3,0,111.25,Female,35-44 Years,HCM,For Self,Individual,1
4461,241963698,32390000,Silver,1,0,2,0,36.5,Male,Unknown,HCM,Gift to Others,Individual,1
4462,245157503,28310000,Silver,1,0,4,0,15.5,Female,Unknown,HN,For Self,Individual,1
4463,245167522,26206000,Silver,1,0,5,8,217.0,Female,35-44 Years,HCM,For Self,Individual,0
4464,245261134,39665000,Silver,2,1,4,0,201.5,Female,Unknown,HCM,For Self,Individual,1
4465,245321461,59892000,Gold,2,0,2,0,167.0,Female,25-34 Years,HCM,For Self,Individual,1
4466,245345148,65322500,Silver,1,0,3,5,306.3333333,Female,25-34 Years,HCM,For Self,Individual,0
4467,245469448,68494600,Gold,2,0,5,6,27.66666667,Female,25-34 Years,HCM,For Self,Individual,1
4468,250391214,24538000,Silver,1,0,4,0,90.0,Male,35-44 Years,HCM,Gift to Others,Individual,1
4469,250527667,109839000,Gold,2,0,4,49,564.0,Female,35-44 Years,HCM,For Self,Individual,0
4470,250529822,23430000,Silver,1,0,4,0,86.5,Unknown,25-34 Years,HCM,For Self,Individual,1
4471,250570041,23508000,Silver,1,0,4,0,37.5,Female,18-24 Years,HCM,For Self,Individual,1
4472,250602340,26820000,Silver,1,0,4,0,135.5,Female,Unknown,HCM,Unknown,Individual,1
4473,250637492,24140000,Silver,1,0,2,0,72.0,Unknown,25-34 Years,HCM,For Self,Unknown,1
4474,250651844,109520000,Silver,2,1,17,2,62.29411765,Female,25-34 Years,HCM,For Self,Individual,0
4475,250691117,49328000,Silver,2,1,5,0,175.2,Female,25-34 Years,HCM,For Self,Individual,1
4476,250697896,74814500,Silver,2,1,10,0,131.5,Unknown,25-34 Years,HCM,For Self,Individual,1
4477,250710093,28290000,Silver,1,0,3,0,14.0,Female,25-34 Years,HCM,For Self,Unknown,1
4478,250813715,53910000,Gold,2,0,4,20,364.25,Female,25-34 Years,HCM,For Self,Individual,0
4479,250816811,23206000,Silver,1,0,2,0,102.5,Female,25-34 Years,HCM,For Self,Individual,1
4480,250827446,41898600,Silver,1,0,5,0,41.6,Female,25-34 Years,HCM,For Self,Individual,1
4481,250875460,26676000,Silver,1,0,2,0,177.5,Female,Unknown,HCM,For Self,Individual,1
4482,250878022,29020000,Silver,1,0,4,0,26.0,Female,25-34 Years,HCM,For Self,Individual,1
4483,250890694,28010000,Silver,1,0,3,0,117.6666667,Female,25-34 Years,HCM,For Self,Individual,1
4484,250910684,44165400,Bronze,1,1,7,5,70.85714286,Female,25-34 Years,HCM,For Self,Individual,1
4485,250914532,27784000,Silver,1,0,4,0,57.75,Female,25-34 Years,HN,For Self,Individual,1
4486,250971354,23680000,Silver,1,0,3,0,103.3333333,Female,25-34 Years,HCM,Gift to Others,Individual,1
4487,250985927,21482000,Bronze,0,0,12,1,125.0,Female,18-24 Years,HCM,For Self,Individual,0
4488,251068012,30920000,Silver,1,0,4,0,76.0,Female,18-24 Years,HCM,For Self,Individual,1
4489,251157667,50027000,Gold,2,0,8,0,41.22222222,Female,18-24 Years,HCM,For Self,Individual,1
4490,251208420,25550000,Silver,1,0,2,0,93.0,Female,18-24 Years,HN,For Self,Individual,0
4491,251211375,28210000,Silver,1,0,2,0,72.0,Female,18-24 Years,HCM,For Self,Individual,1
4492,251306929,23351000,Silver,1,0,2,2,41.0,Male,18-24 Years,HCM,For Self,Individual,1
4493,251338411,33050000,Silver,1,0,3,0,17.0,Female,Unknown,HCM,For Self,Individual,1
4494,2580,20516000,Silver,1,0,2,5,10.5,Male,Unknown,HCM,Gift to Others,Individual,1
4495,259702569,26810000,Silver,1,0,4,0,115.75,Female,18-24 Years,HCM,For Self,Individual,1
4496,26053828,99504000,Gold,2,0,12,19,202.5833333,Female,Unknown,HCM,For Self,Individual,0
4497,260877486,41740000,Silver,1,0,12,0,117.1538462,Female,35-44 Years,HCM,For Self,Individual,1
4498,260931206,45894000,Silver,1,0,3,0,21.0,Female,35-44 Years,HCM,For Self,Individual,1
4499,261005059,20640000,Silver,1,0,2,0,15.5,Female,Unknown,HCM,For Self,Individual,1
4500,261017287,35908000,Silver,1,0,2,1,177.0,Male,35-44 Years,HCM,Gift to Others,Individual,1
4501,261056671,24450000,Silver,1,0,2,0,5.0,Female,Unknown,HCM,Unknown,Unknown,1
4502,261066910,83940000,Gold,2,0,10,15,209.9,Female,25-34 Years,HCM,For Self,Individual,0
4503,261138124,40950000,Silver,1,0,3,0,341.0,Unknown,25-34 Years,HCM,For Self,Individual,1
4504,261190579,29894500,Silver,1,0,3,4,14.66666667,Female,25-34 Years,HCM,For Self,Unknown,1
4505,261254084,62358000,Silver,2,1,8,3,210.875,Female,25-34 Years,HN,Gift to Others,Individual,0
4506,261306011,96556500,Silver,2,1,4,9,140.0,Female,Unknown,HCM,For Self,Individual,0
4507,261387561,83815000,Gold,2,0,5,0,107.8,Female,25-34 Years,HCM,For Self,Individual,1
4508,261532795,23533000,Silver,1,0,2,1,49.5,Female,25-34 Years,HCM,For Self,Individual,1
4509,261555765,36510000,Silver,1,0,4,0,17.75,Female,18-24 Years,HCM,For Self,Individual,1
4510,264293182,26798000,Silver,1,0,5,0,329.0,Female,25-34 Years,HCM,For Self,Individual,1
4511,264436103,35656000,Bronze,1,1,5,6,192.0,Female,25-34 Years,HCM,For Self,Individual,1
4512,264500560,64139000,Silver,1,0,8,9,122.25,Female,25-34 Years,HCM,For Self,Individual,0
4513,264505877,21319000,Silver,1,0,3,0,96.33333333,Female,25-34 Years,HCM,For Self,Individual,1
4514,264539381,20260000,Silver,1,0,2,0,93.0,Female,Unknown,HCM,For Self,Individual,1
4515,267089277,26442000,Silver,1,0,3,3,47.66666667,Female,25-34 Years,HCM,For Self,Company,0
4516,270086425,59827800,Gold,2,0,9,0,52.88888889,Female,35-44 Years,HCM,For Self,Individual,1
4517,270793370,38732000,Gold,1,0,2,0,141.0,Female,Unknown,HCM,Unknown,Individual,1
4520,271200807,166656500,Gold,4,2,14,30,171.2142857,Female,35-44 Years,HCM,For Self,Individual,0
4521,271261850,29170000,Silver,1,0,2,0,10.0,Male,35-44 Years,HCM,For Self,Individual,1
4522,271264101,76807000,Bronze,2,2,13,5,185.1538462,Female,35-44 Years,HCM,For Self,Individual,0
4523,271282645,63783000,Bronze,2,2,18,2,130.4444444,Female,35-44 Years,HCM,For Self,Individual,0
4524,271305125,54060000,Gold,1,0,4,0,5.25,Female,35-44 Years,HCM,For Self,Unknown,1
4525,271376793,20473000,Silver,1,0,5,3,69.8,Female,35-44 Years,HCM,For Self,Individual,0
4526,271399770,23130000,Silver,1,0,2,0,21.0,Female,25-34 Years,HCM,For Self,Individual,1
4527,271401597,44064000,Silver,1,0,3,0,158.6666667,Female,35-44 Years,HCM,For Self,Individual,1
4529,271468474,50401000,Silver,1,0,4,10,117.5,Female,35-44 Years,HCM,For Self,Individual,0
4530,271477932,35008000,Silver,1,0,2,0,3.5,Female,35-44 Years,HCM,For Self,Individual,1
4531,271498158,23874000,Silver,1,0,2,0,6.5,Female,35-44 Years,HCM,For Self,Individual,1
4532,271506656,56039000,Silver,2,1,4,0,285.0,Female,Unknown,HCM,For Self,Individual,1
4533,271510034,27045000,Silver,1,0,2,0,57.5,Female,25-34 Years,HCM,For Self,Individual,1
4534,271535274,28795000,Silver,1,0,3,0,7.666666667,Female,Unknown,HCM,For Self,Individual,1
4535,271560679,34611000,Silver,1,0,4,0,51.25,Female,Unknown,HCM,For Self,Individual,1
4536,271609696,23454000,Silver,1,0,7,3,53.57142857,Unknown,35-44 Years,HCM,For Self,Individual,1
4537,271619984,101704500,Gold,1,0,2,0,102.5,Male,35-44 Years,HCM,For Self,Individual,1
4538,271637846,23007000,Silver,1,0,2,0,72.5,Female,Unknown,HCM,Unknown,Individual,1
4539,271704656,39500000,Silver,1,0,6,3,175.3333333,Female,25-34 Years,HCM,For Self,Individual,0
4540,271728414,21020000,Silver,1,0,2,0,16.5,Female,35-44 Years,HCM,For Self,Individual,1
4541,271744404,54572000,Silver,2,1,13,0,32.84615385,Female,Unknown,HCM,For Self,Individual,1
4542,271754748,42179500,Silver,1,0,9,0,49.55555556,Female,Unknown,HCM,Unknown,Individual,1
4543,271776470,40044000,Silver,1,0,11,6,113.8181818,Female,25-34 Years,HCM,For Self,Individual,0
4544,271785274,18900000,Bronze,0,0,10,0,199.3,Female,Unknown,HCM,Unknown,Individual,0
4545,271837063,21160000,Silver,1,0,2,0,2.5,Female,25-34 Years,HCM,For Self,Individual,1
4546,271849456,28733000,Silver,1,0,6,0,3.166666667,Male,Unknown,HCM,Gift to Others,Individual,1
4547,271850054,21422500,Silver,1,0,2,0,14.5,Female,25-34 Years,HCM,For Self,Unknown,1
4548,271904260,33083000,Silver,1,0,6,0,294.1666667,Female,25-34 Years,HCM,For Self,Individual,1
4549,271939923,36594000,Silver,1,0,6,17,91.83333333,Male,25-34 Years,HCM,For Self,Individual,0
4551,272061665,41896000,Silver,1,0,6,0,17.16666667,Female,25-34 Years,HN,For Self,Individual,1
4552,272096642,66300500,Silver,1,0,19,1,94.89473684,Female,18-24 Years,HCM,For Self,Individual,0
4553,272129267,26030000,Silver,1,0,3,0,409.6666667,Female,25-34 Years,HCM,For Self,Individual,1
4554,272219341,157101000,Bronze,2,1,10,19,185.4,Female,45-54 Years,HCM,For Self,Individual,0
4555,272229922,47145000,Silver,1,0,2,0,69.0,Female,Unknown,HCM,For Self,Individual,1
4556,272268229,90344500,Gold,3,1,10,0,89.9,Female,35-44 Years,HCM,Gift to Others,Individual,1
4557,272283004,32420000,Silver,1,0,3,0,37.33333333,Female,25-34 Years,HCM,For Self,Individual,1
4558,272312396,25738000,Silver,1,0,3,0,79.33333333,Female,25-34 Years,HCM,For Self,Individual,1
4559,272331660,67060000,Silver,2,1,5,0,422.6,Female,25-34 Years,HCM,For Self,Individual,0
4560,272335166,25307200,Silver,1,0,3,8,17.66666667,Female,Unknown,HCM,For Self,Individual,1
4561,272397989,52252500,Gold,2,0,8,0,43.125,Unknown,25-34 Years,HCM,For Self,Individual,1
4562,272422427,33092000,Silver,1,0,5,0,73.4,Female,25-34 Years,HCM,For Self,Individual,0
4563,272440004,24173000,Silver,1,0,3,0,35.33333333,Female,Unknown,HCM,For Self,Individual,1
4564,272448643,88235000,Silver,2,1,9,0,113.2222222,Female,Unknown,HCM,For Self,Individual,1
4565,272449149,20155000,Silver,1,0,2,0,5.0,Female,25-34 Years,HCM,For Self,Individual,1
4566,272485335,33324000,Bronze,0,0,11,1,180.7272727,Male,Unknown,HCM,Gift to Others,Individual,0
4567,272535233,33808000,Silver,1,0,4,0,42.75,Female,25-34 Years,HCM,For Self,Individual,1
4568,272557509,92090000,Silver,1,0,18,1,57.16666667,Female,25-34 Years,HCM,For Self,Individual,1
4569,272614125,29466000,Silver,1,0,3,0,43.33333333,Female,25-34 Years,HCM,For Self,Individual,1
4570,272628881,29778000,Silver,1,0,3,0,18.66666667,Female,18-24 Years,HCM,For Self,Individual,1
4571,272639686,61233000,Bronze,2,1,19,0,85.73684211,Female,18-24 Years,HCM,For Self,Individual,0
4572,272656083,25070000,Silver,1,0,3,0,155.0,Female,25-34 Years,HCM,For Self,Individual,0
4573,272661045,74747000,Gold,1,0,2,0,25.0,Female,18-24 Years,HCM,For Self,Individual,1
4574,272664396,35850000,Silver,1,0,4,9,47.25,Female,18-24 Years,HCM,For Self,Individual,0
4575,272672787,37070000,Silver,1,0,5,0,126.8,Female,18-24 Years,HCM,For Self,Individual,1
4576,272692300,33303000,Gold,1,0,2,0,31.0,Male,18-24 Years,HCM,For Self,Individual,1
4577,2727236060,32088000,Silver,1,0,5,5,152.8,Female,18-24 Years,HCM,For Self,Individual,0
4578,272757783,22470000,Silver,1,0,3,0,52.0,Female,25-34 Years,HN,For Self,Individual,1
4579,272760149,30693000,Silver,1,0,14,1,77.78571429,Female,18-24 Years,HCM,For Self,Individual,0
4580,272774055,28613000,Silver,1,0,4,0,66.0,Female,35-44 Years,HCM,For Self,Individual,1
4581,272778142,30820000,Silver,1,0,2,3,60.5,Female,25-34 Years,HCM,For Self,Individual,0
4582,272781652,29750000,Silver,1,0,3,0,9.666666667,Unknown,25-34 Years,HCM,Unknown,Unknown,1
4583,272829794,19461500,Silver,1,0,2,0,1.5,Female,25-34 Years,HCM,For Self,Individual,1
4584,272866666,26672000,Silver,1,0,3,0,71.66666667,Female,18-24 Years,HCM,For Self,Individual,1
4585,272990999,68107000,Gold,2,0,2,0,41.0,Female,18-24 Years,HCM,For Self,Individual,1
4586,272998867,86696500,Silver,1,0,15,11,119.6,Female,18-24 Years,HCM,For Self,Individual,0
4587,273008778,104083000,Gold,2,0,5,0,33.8,Female,Unknown,HCM,For Self,Individual,1
4588,273045036,31642000,Bronze,1,1,3,1,216.6666667,Female,35-44 Years,HCM,For Self,Individual,1
4589,273087742,51630000,Silver,1,0,2,8,211.0,Female,35-44 Years,HCM,For Self,Individual,0
4590,273104762,54654000,Silver,1,0,7,12,64.71428571,Male,35-44 Years,HCM,Gift to Others,Individual,0
4591,273115744,29874000,Silver,1,0,6,0,66.5,Unknown,35-44 Years,HCM,For Self,Individual,1
4592,273152768,22546000,Silver,1,0,2,2,52.5,Female,25-34 Years,HCM,For Self,Individual,1
4593,273355146,17720000,Silver,1,0,2,0,102.0,Female,25-34 Years,HCM,For Self,Individual,1
4594,273364245,33057500,Gold,1,0,2,0,8.5,Female,25-34 Years,HCM,For Self,Individual,1
4595,273380798,35625000,Silver,1,0,3,0,110.3333333,Female,25-34 Years,HCM,For Self,Individual,1
4596,273392315,23780000,Silver,1,0,3,0,1.0,Female,25-34 Years,HCM,Unknown,Unknown,1
4597,273397893,78561000,Gold,2,0,8,10,96.33333333,Female,25-34 Years,HCM,For Self,Company,0
4598,273424987,26390000,Silver,1,0,2,0,1.5,Female,35-44 Years,HCM,For Self,Individual,1
4599,273448612,64816000,Silver,2,1,15,7,58.06666667,Female,25-34 Years,HCM,For Self,Individual,1
4600,273459254,115056000,Gold,1,0,2,12,309.0,Female,35-44 Years,HCM,For Self,Individual,1
4601,273478389,87290000,Silver,1,1,3,4,347.0,Female,25-34 Years,HCM,Gift to Others,Individual,1
4602,273486401,32103000,Silver,1,0,2,0,64.5,Female,35-44 Years,HCM,For Self,Individual,1
4603,273497497,35953000,Silver,1,0,13,0,62.85714286,Female,25-34 Years,HCM,For Self,Individual,1
4604,273510707,28901000,Silver,1,0,2,8,17.0,Female,25-34 Years,HCM,For Self,Individual,1
4606,273525231,110095500,Bronze,2,1,16,5,94.44444444,Female,45-54 Years,HCM,For Self,Individual,0
4607,273697258,119110000,Gold,2,0,14,10,53.92857143,Female,18-24 Years,HCM,For Self,Individual,0
4608,277699015,33964000,Silver,1,0,2,0,116.5,Female,35-44 Years,HCM,For Self,Individual,1
4609,280700906,48137000,Silver,1,0,6,0,149.0,Female,Unknown,HCM,For Self,Individual,1
4610,280713828,21510000,Silver,1,0,3,0,116.0,Female,25-34 Years,HCM,For Self,Individual,1
4611,280719636,28802000,Silver,1,0,5,0,10.8,Female,25-34 Years,HCM,For Self,Individual,1
4612,280774127,71951600,Bronze,1,1,23,1,92.8,Female,35-44 Years,HCM,For Self,Individual,0
4613,280798024,21592000,Silver,1,0,3,7,86.0,Female,35-44 Years,HCM,For Self,Individual,1
4614,280831053,18752000,Silver,1,0,3,0,6.0,Female,Unknown,HCM,Unknown,Unknown,1
4615,280843472,31009000,Silver,1,0,3,6,121.0,Female,Unknown,HCM,For Self,Individual,1
4616,280856731,31175500,Silver,1,0,13,2,39.30769231,Female,25-34 Years,HCM,Gift to Others,Individual,1
4617,280867671,48282000,Silver,1,0,9,0,11.22222222,Female,25-34 Years,HCM,For Self,Individual,1
4619,280941925,59573500,Bronze,1,1,5,1,163.0,Female,25-34 Years,HCM,For Self,Individual,1
4620,280957308,20574000,Silver,1,0,2,0,3.5,Female,35-44 Years,HCM,For Self,Individual,1
4621,280965705,24880000,Silver,1,0,5,6,163.0,Male,35-44 Years,HCM,Gift to Others,Individual,0
4622,280975866,68002000,Silver,1,0,6,1,124.6666667,Female,25-34 Years,HCM,For Self,Individual,1
4623,281004557,42980000,Silver,1,0,2,0,433.5,Male,25-34 Years,HCM,Gift to Others,Individual,0
4624,281015962,41674000,Silver,1,0,5,0,29.8,Female,25-34 Years,HCM,Unknown,Individual,1
4625,281026286,54959000,Gold,1,0,3,0,34.5,Unknown,25-34 Years,HCM,For Self,Individual,1
4626,281036174,70600000,Silver,2,1,17,0,94.76470588,Female,18-24 Years,HCM,For Self,Individual,0
4628,281083195,25590000,Silver,1,0,2,0,181.0,Male,25-34 Years,HCM,Gift to Others,Individual,1
4629,281083209,27815000,Bronze,0,0,12,0,120.8333333,Female,18-24 Years,HCM,Gift to Others,Individual,0
4630,281109710,28130000,Silver,1,0,2,0,467.0,Female,25-34 Years,HCM,For Self,Individual,1
4631,281112887,58501000,Gold,2,0,5,0,345.0,Female,Unknown,ONLINE,For Self,Individual,0
4632,281113838,17070000,Silver,1,0,2,0,62.5,Female,25-34 Years,HCM,For Self,Individual,1
4633,281123258,16490000,Silver,1,0,2,0,171.5,Female,18-24 Years,HCM,For Self,Individual,1
4634,281125873,20460000,Silver,1,0,3,0,32.0,Female,25-34 Years,HCM,For Self,Individual,1
4635,281130068,28085000,Silver,1,0,6,2,28.83333333,Male,Unknown,HCM,For Self,Individual,1
4637,281153174,26100000,Silver,1,0,2,0,18.5,Female,Unknown,HCM,For Self,Individual,1
4638,281162265,25320000,Silver,1,0,4,0,30.0,Female,18-24 Years,HN,For Self,Unknown,1
